Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2025-06-09,08:07:56,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, White chocolate, Whole",US$8.00,US$0.00,US$8.00,US$0.45,PxLeUh1jPMFHZMzwBSVDoEUcsRXZY,9c9nOzJ3sKdqCsfqS3Qd5JvvPWIZY,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/PxLeUh1jPMFHZMzwBSVDoEUcsRXZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
2025-06-08,12:55:55,Arizona,Specialty Energy Drinks,Smitten,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,25fRl87DKYWdfosjq2x48CieV,zdOglMtlkHKGTlX2OQ0TAc6tuaB,Square Terminal 4334,Blue Base + Blueberry & Strawberry,https://app.squareup.com/dashboard/sales/transactions/25fRl87DKYWdfosjq2x48CieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,C10244F88D3DV2T1JV7K1GXPDM,Makayla Cruz,,ea,1,Physical Good,,Toasted Bean Coffee,6KYTNTPOD2RGASM5NVI4ERZY,Visa,9175
2025-06-08,12:55:55,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Whole, Vanilla CF",US$7.50,US$0.00,US$7.50,US$0.42,25fRl87DKYWdfosjq2x48CieV,zdOglMtlkHKGTlX2OQ0TAc6tuaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/25fRl87DKYWdfosjq2x48CieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,C10244F88D3DV2T1JV7K1GXPDM,Makayla Cruz,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,9175
2025-06-08,12:46:01,Arizona,June specials,Sour cactus punch,1.0,Regular,,Vanilla CF,US$7.00,US$0.00,US$7.00,US$0.39,md9vW0qo2FqOumQHkby6wfieV,Pt1jbHWyKFkvNv1LiKp0sC40vaB,Square Terminal 4334,"Energy not cold foam,",https://app.squareup.com/dashboard/sales/transactions/md9vW0qo2FqOumQHkby6wfieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,VPTJNVRZDRGXZGFGTB671P0K6M,Priscilla Hanze,,ea,1,Physical Good,,Toasted Bean Coffee,RBK44BG3QX2KUDLIZHXBW3AH,Visa,2716
2025-06-08,12:46:01,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,md9vW0qo2FqOumQHkby6wfieV,Pt1jbHWyKFkvNv1LiKp0sC40vaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/md9vW0qo2FqOumQHkby6wfieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,VPTJNVRZDRGXZGFGTB671P0K6M,Priscilla Hanze,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,2716
2025-06-08,12:46:01,Arizona,None,Custom Amount,1.0,,,,US$7.00,US$0.00,US$7.00,US$0.39,md9vW0qo2FqOumQHkby6wfieV,Pt1jbHWyKFkvNv1LiKp0sC40vaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/md9vW0qo2FqOumQHkby6wfieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,VPTJNVRZDRGXZGFGTB671P0K6M,Priscilla Hanze,,ea,1,,,Toasted Bean Coffee,,Visa,2716
2025-06-08,12:13:10,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,kaW4k0bLylqRnbJDUR0gVr0eV,HZ78quaxbwP0ticeBxmNZN8tuaB,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/kaW4k0bLylqRnbJDUR0gVr0eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,5219
2025-06-08,12:13:10,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Strawberry, Oat milk",US$7.50,US$0.00,US$7.50,US$0.42,kaW4k0bLylqRnbJDUR0gVr0eV,HZ78quaxbwP0ticeBxmNZN8tuaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/kaW4k0bLylqRnbJDUR0gVr0eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,5219
2025-06-08,11:12:44,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,-US$1.07,US$6.93,US$0.39,AuvjenlmcctKM73ZNXDIrDAfV,pqFtiVIDZOxLDho4Wu2QIGkbvaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/AuvjenlmcctKM73ZNXDIrDAfV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,To Go,,,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,57
2025-06-08,11:12:44,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Whole",US$7.00,-US$0.93,US$6.07,US$0.34,AuvjenlmcctKM73ZNXDIrDAfV,pqFtiVIDZOxLDho4Wu2QIGkbvaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/AuvjenlmcctKM73ZNXDIrDAfV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,To Go,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,57
2025-06-08,10:55:59,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Caramel, Coconut milk",US$7.00,-US$7.00,US$0.00,US$0.00,T7pfm3GCUyGf0b2GwtoqMrPV88LZY,NcDsObco1mLEvjx00aknVUGMFaVZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/T7pfm3GCUyGf0b2GwtoqMrPV88LZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,,
2025-06-08,10:48:54,Arizona,Flights,The Undecisive Flight,1.0,Regular,,"Whole, Peachy Keen - Pink Base, Peach, Passionfruit & Mango + edible glitter, Indica - Blue & Pink Base, Lavender, Cinnamoney - Brown Sugar Cinnamon, Honey, #Basic - Caramel, Vanilla, Topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",US$15.00,US$0.00,US$15.00,US$0.84,W7IPkueqCEi4oSkleGKBYiieV,LTp5yHNGIIBzbDx1efN4jAhauaB,Square Terminal 4334,Choose 2 specialty espressos and 2 specialty energy drinks to be made into 8 oz mini drinks. For ease of service only the milk can be modified in the espresso drinks.,https://app.squareup.com/dashboard/sales/transactions/W7IPkueqCEi4oSkleGKBYiieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,HMLFTOSGO6KMM7U4EKPWFMP7,Visa,4555
2025-06-08,10:42:13,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,0CUrS8TcpNalWeV2WAFBw64eV,vxrpz3HJdfwqzjiBrKIsVK6XvaB,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/0CUrS8TcpNalWeV2WAFBw64eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,CW6P7XTY6XQCR1KJ8SEVNVR04W,,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,6714
2025-06-08,10:40:30,Arizona,June specials,Cherry bomb matcha,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,YYcKuFzyyG318z31X8A7yureV,Ji7ELyGOfZrAjmyPpK6UnclYuaB,Square Terminal 4334,"Matcha with cherry, vanilla, cherry cold foam, and edible toppings",https://app.squareup.com/dashboard/sales/transactions/YYcKuFzyyG318z31X8A7yureV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,IZ3CMDGJKEDYXGHIAKMQVSRE,Visa,5695
2025-06-08,10:35:33,Arizona,Specialty Energy Drinks,Peachy Keen,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,gmtufirCVVxojL9Ic5uEfGheV,HX4bu4QlWDHKPQzrYVVGJet5taB,Square Terminal 4334,"Pink Base+ Peach, Passionfruit & Mango + Edible Glitter",https://app.squareup.com/dashboard/sales/transactions/gmtufirCVVxojL9Ic5uEfGheV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,GV9EZ8FK5MHWAQH89C9JJC5MZG,,,ea,1,Physical Good,,Toasted Bean Coffee,TBIDD3UIISMAGT4IXJUJ3BDG,Visa,7206
2025-06-08,10:35:33,Arizona,Non-coffee,Chai Latte,1.0,Regular,,"Iced 24 oz, Almond millk",US$7.00,US$0.00,US$7.00,US$0.39,gmtufirCVVxojL9Ic5uEfGheV,HX4bu4QlWDHKPQzrYVVGJet5taB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/gmtufirCVVxojL9Ic5uEfGheV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,GV9EZ8FK5MHWAQH89C9JJC5MZG,,,ea,1,Physical Good,,Toasted Bean Coffee,WGHGEYYFXHXQLHDTLPMLKES6,Visa,7206
2025-06-08,10:23:27,Arizona,Flights,The Undecisive Flight,1.0,Regular,,"Whole, Smitten - Blue Base, Blueberry & Strawberry, Smitten - Blue Base, Blueberry & Strawberry, The Toasted Bean - White Chocolate, Dark Chocolate, Toffee Nut, Marshmallow Around the Cup, Topped with Toasted Marshmallow & Graham Cracker, The Triple C - Chocolate, Coconut, Caramel, Topped with Coconut Cold Foam & Caramel Drizzle",US$15.00,US$0.00,US$15.00,US$0.84,tIBvgLxfibghgbBxyF4ShWhva3TZY,dykhYyebsG2d7joAHbSJaXC6GLTZY,Square Terminal 4334,Choose 2 specialty espressos and 2 specialty energy drinks to be made into 8 oz mini drinks. For ease of service only the milk can be modified in the espresso drinks.,https://app.squareup.com/dashboard/sales/transactions/tIBvgLxfibghgbBxyF4ShWhva3TZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,HMLFTOSGO6KMM7U4EKPWFMP7,,
2025-06-08,09:56:17,Arizona,Specialty Espresso,The Triple C,4.0,Regular,,"Iced 24 oz, Whole",US$30.00,US$0.00,US$30.00,US$1.68,R0005fygyOYWKpmpPg4ZYWxKPwOZY,LXRUmDVPaBLrYqcRWH5YfyP1oRWZY,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/R0005fygyOYWKpmpPg4ZYWxKPwOZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,4,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
2025-06-08,09:45:50,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,RkWz4weHa6GAKHcHRysGA0en02UZY,PHaBqY3xiDnM9VnHeqAfcWF7CZfZY,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/RkWz4weHa6GAKHcHRysGA0en02UZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,,
2025-06-08,09:44:58,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,Vq0hM07uL0ZRV1Ft5YIM8Pg7VwMZY,ZunfALmYDAH2S4Y1S5cb5jvBzdPZY,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/Vq0hM07uL0ZRV1Ft5YIM8Pg7VwMZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,,
2025-06-08,09:34:21,Arizona,June specials,Cherry bomb matcha,1.0,Regular,,"Iced 24 oz, Almond millk",US$8.50,US$0.00,US$8.50,US$0.48,S7tbByiD7hqhRfQPcqkAuHpeV,fTIbGz8SzGEjwtd8941WhYu9taB,Square Terminal 4334,Half sweet,https://app.squareup.com/dashboard/sales/transactions/S7tbByiD7hqhRfQPcqkAuHpeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,IZ3CMDGJKEDYXGHIAKMQVSRE,Visa,7609
2025-06-08,09:34:21,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Brown sugar cinnamon, Oat milk",US$7.00,US$0.00,US$7.00,US$0.39,S7tbByiD7hqhRfQPcqkAuHpeV,fTIbGz8SzGEjwtd8941WhYu9taB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/S7tbByiD7hqhRfQPcqkAuHpeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,Visa,7609
2025-06-08,09:27:12,Arizona,June specials,Banana puddin,1.0,Regular,,"Iced 24 oz, Whole",US$8.00,US$0.00,US$8.00,US$0.45,a7905gHSZ1wULMsAId1Tf7jeV,t0VZj216W89zzI8ULEJnLIlDvaB,Square Terminal 4334,"Latte with banana, white choco, brown sugar cinnamon, and sea salt with banana cold foam and graham cracker",https://app.squareup.com/dashboard/sales/transactions/a7905gHSZ1wULMsAId1Tf7jeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,XHHDSCWYN73V7JCYMJYCNCYJ,Visa,6639
2025-06-08,09:27:12,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,a7905gHSZ1wULMsAId1Tf7jeV,t0VZj216W89zzI8ULEJnLIlDvaB,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/a7905gHSZ1wULMsAId1Tf7jeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,6639
2025-06-08,09:26:27,Arizona,Non-coffee,Matcha Latte,2.0,Regular,,"Iced 24 oz, Almond millk",US$14.00,US$0.00,US$14.00,US$0.78,KLpYJNwREyv69WdEHFhjyqmeV,vbkNyin37dU9GFTYvyMPHzfzvaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/KLpYJNwREyv69WdEHFhjyqmeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,2,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,5348
2025-06-08,09:12:25,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Caramel, Whole",US$6.50,US$0.00,US$6.50,US$0.36,D1WZ6mR7jcEWAkGpxuPeHQr6jNJZY,5IYbVseYiqU0OIbWdpwTUHov8cFZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/D1WZ6mR7jcEWAkGpxuPeHQr6jNJZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,,
2025-06-05,09:58:34,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Hot 16 oz, Whole",US$7.00,US$0.00,US$7.00,US$0.39,mZtuzDLouf1ooOH9GP1GdXreV,3BnIJVFQPA5040LOvsr8o4BIvaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/mZtuzDLouf1ooOH9GP1GdXreV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,5449
2025-06-05,09:43:31,Arizona,Espresso Basics,Espresso,1.0,Regular,,"Iced 24 oz, Brown sugar cinnamon, Whole",US$4.00,US$0.00,US$4.00,US$0.22,FEfAXJzLca34aoij7hwWS8AWNyZZY,VEvtGgVWDVo4Od7OeV5Cq2HLS0OZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/FEfAXJzLca34aoij7hwWS8AWNyZZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,5DLZUEVG32U4ULAYKR55LYCF,,
2025-06-05,09:39:43,Arizona,Espresso Basics,Americano,1.0,Regular,,"Iced 24 oz, Half and half",US$5.00,US$0.00,US$5.00,US$0.28,060xKtQnu9VR0oJiySCvYaneV,TZ6F2yW3hA7kOnrYx8TpL5CfvaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/060xKtQnu9VR0oJiySCvYaneV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,9476
2025-06-05,08:42:12,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Whole",US$7.00,US$0.00,US$7.00,US$0.39,My00xtDfwJQYeBgJzzMlqD8eV,h2PayUPOr2arI6aVFF43KqJzuaB,Square Terminal 4334,SF,https://app.squareup.com/dashboard/sales/transactions/My00xtDfwJQYeBgJzzMlqD8eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,7434
2025-06-05,08:38:45,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,AahvnSu6QuuqojdTczyjfF2eV,RcKo0OjImkoXfd7WOulHxNAeuaB,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/AahvnSu6QuuqojdTczyjfF2eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,3041
2025-06-05,08:29:52,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,S5wBdhPMrICSLdK57BD3vJgeV,DFaI4tBH2IjRzMPfBtRqcIO6vaB,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/S5wBdhPMrICSLdK57BD3vJgeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,H58C1FAYYKJJH1PXSR3B0Q1ZKW,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,3389
2025-06-05,07:47:31,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,G7QnnmM0Z7I6dGszVqqK6oheV,7jrCxjI26abdqvw0vcYvziGZuaB,Square Terminal 4334,Light hazlenut.light ice,https://app.squareup.com/dashboard/sales/transactions/G7QnnmM0Z7I6dGszVqqK6oheV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,4N9MXEK8DZW491Q9GB5F5SW0XR,Juan Lopez,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,MasterCard,4604
2025-06-05,07:46:13,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Vanilla, Whole, Caramel driz",US$7.00,-US$0.25,US$6.75,US$0.38,MAt7UlMBe6ZDYV78AGYYw8ieV,Hr6Lw0A7t5HG4eCJWc9Kjr6muaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/MAt7UlMBe6ZDYV78AGYYw8ieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,Visa,5478
2025-06-05,07:46:13,Arizona,None,Custom Amount,1.0,,,,US$7.00,-US$0.25,US$6.75,US$0.38,MAt7UlMBe6ZDYV78AGYYw8ieV,Hr6Lw0A7t5HG4eCJWc9Kjr6muaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/MAt7UlMBe6ZDYV78AGYYw8ieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,,,Toasted Bean Coffee,,Visa,5478
2025-06-05,07:36:47,Arizona,Specialty Espresso,Go Bananas Girl,2.0,Regular,,"Iced 24 oz, Whole",US$15.00,US$0.00,US$15.00,US$0.84,Kr7RjkYVuVzT18Zym0GolEAfV,la8U4INFYH5Gj8BsSUZQGcKVvaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/Kr7RjkYVuVzT18Zym0GolEAfV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,2,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,MasterCard,1210
2025-06-05,07:36:47,Arizona,Espresso Basics,Latte,1.0,,,"Iced 24 oz, Vanilla, Whole, Caramel driz",US$7.00,US$0.00,US$7.00,US$0.39,Kr7RjkYVuVzT18Zym0GolEAfV,la8U4INFYH5Gj8BsSUZQGcKVvaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/Kr7RjkYVuVzT18Zym0GolEAfV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BBYPN4GBWJKTYO3JCNVABUAC,MasterCard,1210
2025-06-05,07:31:50,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,eLWTKPV1pGR2MbBVmIr4gEyeV,ZentZfxrlSKcCmkZ4eP4nc1BwaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/eLWTKPV1pGR2MbBVmIr4gEyeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,4946
2025-06-05,07:29:09,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,J6BQJvJfaFDk8mg7hQ7h56tL2jOZY,xMaK33d0dHFSbtzOjr1AHjzDq5BZY,Square Terminal 4334,No hazel,https://app.squareup.com/dashboard/sales/transactions/J6BQJvJfaFDk8mg7hQ7h56tL2jOZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,,
2025-06-05,07:24:09,Arizona,Espresso Basics,Breve,1.0,Regular,,"Iced 24 oz, Vanilla, Vanilla CF",US$7.50,US$0.00,US$7.50,US$0.42,YG3oS4Dg7WAiQRwf6LnLa1ueV,JC9x5qLgHrMSwB1JLKFyekw6vaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/YG3oS4Dg7WAiQRwf6LnLa1ueV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,M5LWFL5OCSRGZ32PUTG6ED6W,Discover,6346
2025-06-05,07:22:28,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, 1x shot, Almond millk",US$9.00,-US$9.00,US$0.00,US$0.00,UKgtngS9DmskX213K4LShmweV,flV1q3sbxkYlLe7wW69qGrm9uaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/UKgtngS9DmskX213K4LShmweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,6392
2025-06-05,07:22:28,Arizona,Specialty Espresso,#BASIC,4.0,Regular,,"Iced 24 oz, Whole",US$30.00,US$0.00,US$30.00,US$1.68,UKgtngS9DmskX213K4LShmweV,flV1q3sbxkYlLe7wW69qGrm9uaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/UKgtngS9DmskX213K4LShmweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,4,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,6392
2025-06-05,07:22:28,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Whole, Coconut CF",US$7.50,US$0.00,US$7.50,US$0.42,UKgtngS9DmskX213K4LShmweV,flV1q3sbxkYlLe7wW69qGrm9uaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/UKgtngS9DmskX213K4LShmweV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,6392
